economy,Country,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022,YR2023
PAK,Pakistan,53.5073690641159,52.2060294201021,55.1347516129538,55.3414773997135,56.9413313378078,,55.7920581061717,,58.712881698755,59.5524576126049,,64.4204428597325,64.9530748264356,68.6482822316824
OMN,Oman,,116.511078070539,107.913144523685,100.085641522616,103.340072445455,99.0098609763983,101.08649910096,106.851876586083,97.8448076656448,99.2476240760296,92.1458795083619,88.506872528714,86.5904581737646,
NOR,Norway,99.7342681884766,99.8384628295898,99.6578826904297,99.803108215332,99.7250823974609,99.557991027832,99.2072830200195,99.4991607666016,99.4756774902344,99.3380279541016,99.18359375,99.2044982910156,99.2787628173828,98.9264831542969
MNP,Northern Mariana Islands,,,,,,,,,,,,,,
MKD,North Macedonia,,,,97.9263305664062,95.4361267089844,95.6270065307617,,94.154182434082,94.1602630615234,91.1494674682617,90.4080200195312,91.6309280395508,93.4133682250977,95.7642974853516
NGA,Nigeria,70.164909362793,,,,,,,,,,,,,
NER,Niger,38.953463093668,43.4689463147479,46.6903366933046,46.6399624287378,56.4189427766087,,70.581597141664,,,61.7530800271105,,57.9295931009949,50.4354995810796,45.7957488996882
NIC,Nicaragua,82.8093414306641,,,,,,,,,,,,81.7195205688477,
NZL,New Zealand,,,,,,,,,,,,,,
NCL,New Caledonia,,,,,,,,,,,,,,
NLD,Netherlands,,,,,,,,,,,,,,
NPL,Nepal,,,106.135818481445,106.339973449707,109.23908996582,112.280647277832,118.090019226074,114.999533575874,,118.470123291016,,101.089345571367,101.509212035858,116.979633773629
NRU,Nauru,,,97.6076583862305,,114.553993225098,,121.459228515625,,,100.727272033691,93.2862167358398,,,118.296529345651
NAM,Namibia,90.1812133789062,92.3278224011069,92.2283581970272,91.4463556423205,91.2580877703718,94.1523419114856,96.1616034552143,85.138912781749,94.4342252210782,92.3813458917634,97.6930778012729,108.485916950144,101.807109522995,97.3974508909998
MMR,Myanmar,93.7378997802734,,,,,,,,105.356811523438,,,,,
MOZ,Mozambique,59.2744791446562,55.6160128197129,53.1480818353267,51.1919364217872,51.2585159452491,52.2464788207867,,50.6402609784983,55.8399274874743,58.7315806521123,61.7459854167457,,72.3655686845574,
MAR,Morocco,82.1833053860193,87.1034390174423,95.2821383252349,93.3527529027759,95.3928900119083,95.6674536644757,93.8368562372231,89.8676963839556,89.4482407222167,91.7139082926889,94.2797508694124,98.1405287411357,98.9278773878928,104.762394206542
MNE,Montenegro,,74.4485321044922,96.2360382080078,,,99.9322204589844,97.4612274169922,97.7640609741211,100.53662109375,98.6865615844727,101.628753662109,99.2118988037109,110.560340881348,106.734153747559
MNG,Mongolia,,,,,,97.7835583729235,93.2040048976709,90.2479881359969,97.4696838873524,99.1286229811692,95.2450705637931,83.6756468232387,96.1201090639399,94.1179581006374
MCO,Monaco,,,,,,,152.941177368164,,,,,,,
MDA,Moldova,91.9797006094918,91.099627511673,89.6388522870896,93.0311864033882,109.139784946237,107.116340527276,106.576819407008,107.237509510525,101.781581191375,102.427378862089,104.137681814075,106.396621350843,107.961669644307,109.128332462101
FSM,"Micronesia, Fed. Sts.",,,,93.4602691801144,93.8455182329648,90.259740748822,87.3009414672852,81.6766429751896,89.9832386337236,87.5263414160216,78.5714288203706,85.1761812027478,83.1442485380439,87.3766475464502
MEX,Mexico,100.050811767578,100.186973571777,106.491287231445,110.180541992188,111.539886474609,105.99284362793,104.702178955078,104.324859619141,102.369117736816,102.47265625,102.597717285156,102.820198059082,102.239273071289,103.764976501465
MUS,Mauritius,99.8756283360108,96.728307254623,92.295,96.7915545435728,93.2743905555272,96.0859919712656,94.6057868129504,91.7583952617757,95.7337278106509,92.646611972045,92.6865193723983,94.1515432507617,,90.1701715550636
MRT,Mauritania,,,69.462112909968,70.863058228069,67.2214045416316,67.0313779818184,,64.6629350206863,69.8224371582727,66.3788295981318,73.4478403637282,,,
MHL,Marshall Islands,,90.9566476995013,,,,,90.8421876492553,,,105.845886138968,102.416359237424,107.12890116165,98.7116011438894,101.136364184382
MLT,Malta,102.043159484863,99.4022979736328,99.1396789550781,100.434013366699,99.1375122070312,98.2354431152344,98.2576675415039,99.4851684570312,100.409439086914,98.2835464477539,97.7966766357422,98.4732818603516,95.5248794555664,97.1002807617188
MLI,Mali,54.4243470820856,54.7466808923084,50.6166597102141,50.4717349644533,49.6091547349218,47.4061323474545,47.4221715789923,45.9307980826096,,,,,,48.4277284647973
MDV,Maldives,111.550733886407,101.164645820038,93.0855516490876,89.1418563922942,94.7463768115942,95.1183970856102,97.2841726618705,94.0119760479042,93.6047497879559,94.4168137333547,,,92.8231462925852,94.6013185719617
MYS,Malaysia,98.8521499633789,99.3003235082674,104.016576005483,98.8378891974858,96.9399866847297,94.1270061120049,90.0391703159198,89.9368288858535,91.2078079760904,90.203100362005,94.0461286908254,90.6984530659665,84.4996360102387,91.8132677411604
MWI,Malawi,65.8606861352408,70.1859278162596,73.5430368466405,77.6319601092247,77.7032284048367,,,,,76.5650195834699,,86.0417244045101,,68.3633913523696
MDG,Madagascar,64.846393541363,66.3846617164814,65.200329379069,64.5323616447756,64.8744635260163,65.2345304797771,64.1734807077696,63.4768871286547,61.5795294043496,59.0331868380322,57.2649943934774,61.0750760888203,57.4016455229267,58.3078522383415
MAC,"Macao SAR, China",98.0533385244306,97.1239395820401,101.942196531792,97.825,95.2307692307692,91.7894736842105,93.3076923076923,106.105263157895,95.6222222222222,90.0961538461539,90.0545454545454,95.7777777777778,91.2068965517241,89.5238095238095
LUX,Luxembourg,87.8622589111328,83.3306732177734,83.7227478027344,83.8762512207031,81.5906524658203,80.5688018798828,79.0113525390625,78.4026489257812,76.6966171264648,77.8626022338867,77.2754287719727,76.8128814697266,77.8365173339844,77.4978485107422
LTU,Lithuania,99.3639831542969,99.0966567993164,101.103492736816,101.388000488281,101.040542602539,98.6750793457031,100.636123657227,101.582061767578,104.108901977539,110.234832763672,108.115692138672,100.338752746582,100.605529785156,105.190582275391
LIE,Liechtenstein,111.053977966309,100.742568969727,102.238807678223,,92.2480621337891,105.747131347656,100.251892089844,90.4392776489258,107.32984161377,94.459098815918,104.37158203125,88.9411773681641,,
LBY,Libya,,,,,,,,,,,,,,
LBR,Liberia,,63.4159310858237,,,58.1320909058577,,60.858697742073,57.185249346358,,,,58.4763782713942,57.8457350008007,
LSO,Lesotho,81.2020721435547,81.8972396850586,81.7822316092212,81.8447598643099,79.4864061355509,76.4006686064508,78.5925743184902,,92.3154787009701,80.3683287396642,73.7725631768953,78.7028645730722,70.5758666992188,66.9579010009766
LBN,Lebanon,77.481213037485,75.2322738386308,74.879013056623,73.7544885716129,62.027936833509,63.426873857404,66.1112151282531,67.3921729038641,66.8744426101971,67.6409968146899,67.5957261429816,67.2569563414062,68.126669142746,67.2665475619853
LVA,Latvia,102.192756652832,99.7660064697266,98.5328674316406,99.4163284301758,100.357841491699,100.010948181152,98.0600967407227,99.3118133544922,98.3991394042969,98.3075332641602,98.3287582397461,98.0715408325195,98.4483032226562,97.5514907836914
LAO,Lao PDR,82.9912033081055,88.8513579730692,92.3112588922596,97.6909883464738,99.6774414463772,100.973160602492,99.7526047861459,101.054475670832,98.4586280857413,93.5781951138441,90.7867199075151,89.6962813896803,88.2502219689641,88.83898879882
KGZ,Kyrgyz Republic,94.9228641552067,94.2200737566032,96.459249517077,96.9638501219658,95.9732055955266,98.1330169259948,96.369340296817,97.2846671810339,96.1582689535656,106.821640038371,98.7527539424861,92.910037936216,96.3445694918938,96.1198727607567
KWT,Kuwait,101.201628819106,100.379725128004,96.5080331631458,97.5537652607587,,,95.3060408054407,90.5946872934493,88.4411095185903,82.5096333722399,83.3921875,80.4330430689574,,
XKX,Kosovo,,,,,,,,,,,,,,
KOR,"Korea, Rep.",101.454292297363,97.619873046875,102.071601867676,104.404968261719,98.2270202636719,100.521743774414,103.802207946777,97.8568572998047,96.7625503540039,99.9055786132812,101.201568603516,98.4509506225586,96.0156021118164,98.2711029052734
PRK,"Korea, Dem. People's Rep.",,,,,,,,,,,,,,
KIR,Kiribati,,,,,100.86692674469,,102.157639806253,,,,97.2446730345334,101.067995728017,104.610655737705,105.818181818182
KEN,Kenya,,,,,98.9917446562973,101.341661933882,102.200240064297,,,,,,,
KAZ,Kazakhstan,97.2321794132638,103.83275261324,96.8598844569435,95.46553712763,95.6584745731303,93.1960485168131,93.3271352178242,94.9615543407741,97.2928052531496,95.5529372626209,97.8156067877957,93.6535645461931,100.5284526481,103.073237596239
JOR,Jordan,,85.3106363654577,,89.2482191565769,94.3768437768296,,94.2946998427527,94.3992609632836,95.7247163006187,96.768588397002,97.6501278400987,96.956939788467,95.7803619127955,97.1706496556539
JPN,Japan,,,,,,,,,,,,,,
JAM,Jamaica,89.2915949751161,87.7689824777129,98.7622320011252,94.7524247064829,89.9441570173278,87.0345140781108,86.4889763614665,87.7860155950403,86.2831376478533,86.0491096364814,78.5945531442564,,,81.0696353400619
ITA,Italy,101.48210144043,100.934341430664,99.076301574707,99.5663299560547,99.3185272216797,98.9501266479492,98.4906234741211,99.5705108642578,98.8338165283203,98.369140625,98.7205963134766,97.7147903442383,97.1534576416016,97.3619613647461
ISR,Israel,95.9538803100586,95.7889709472656,98.4614791870117,95.6485595703125,95.2562637329102,98.7856826782227,94.9085388183594,98.9186477661133,95.0361328125,94.4556732177734,98.4821319580078,94.7109375,94.9119567871094,96.2661972045898
IMN,Isle of Man,,,,,,,,,,,,,,
IRL,Ireland,,,,97.8153762817383,99.8377304077148,98.7077789306641,99.6918792724609,98.2880630493164,97.3283386230469,100.632316589355,98.976432800293,98.3457870483398,96.4699478149414,
IRQ,Iraq,,,,,,,,,,,,,,
IRN,"Iran, Islamic Rep.",96.3545074462891,95.4875564575195,93.8982772827148,,,95.5651626586914,96.4689636230469,94.4417877197266,,95.1011505126953,96.345588684082,,,
IDN,Indonesia,101.795042304754,100.776148719838,108.012121873384,107.015322001135,109.545206228873,108.896737190118,107.213433946707,104.773527897237,102.627469259879,102.856162733356,102.119707703437,103.366819034154,102.068055782043,99.9521715181012
IND,India,,93.3029576543706,,97.3933396045196,99.5559207155735,100.71545216907,100.438433478885,99.3664068149006,,96.2056732177734,98.1474685668945,99.4108131128034,,93.8187311671038
ISL,Iceland,99.1026229858398,99.2118682861328,98.9558563232422,99.2244491577148,98.6911010742188,99.0966796875,99.5270690917969,98.9356918334961,99.1150436401367,99.3886489868164,98.3919372558594,98.5327072143555,98.9451065063477,98.6200180053711
HUN,Hungary,99.9331207275391,97.7294692993164,97.8758163452148,97.8077011108398,98.7244873046875,98.6460113525391,96.8014221191406,100.087463378906,98.1050186157227,93.0584487915039,93.2946395874023,94.2952117919922,97.4241104125977,96.809211730957
HKG,"Hong Kong SAR, China",101.716279069767,102.664429530201,102.316749585406,111.104330708661,101.250943396226,95.3512014787431,95.7547169811321,111.347457627119,92.8859060402685,97.0689655172414,104.469072164948,119.094758064516,105.857142857143,
HND,Honduras,86.4471798534074,87.3330177514793,85.1369630597171,78.8929960999486,75.2015717966303,,78.3644297742594,79.3559764431825,,76.5305787372579,76.3520976468165,71.2629991267762,68.2378429977913,73.4535986087997
HTI,Haiti,,,,,,,,,,,,,,
GUY,Guyana,95.3860158161233,102.522404890498,104.342664333917,,,,,,,,,,,
GNB,Guinea-Bissau,62.643440246582,,,,,,,,,,,,,
GIN,Guinea,56.1481704711914,,60.4754981994629,61.438159942627,63.608528137207,,61.9326400756836,,,,59.8791389465332,,,
GTM,Guatemala,83.734069217769,86.4136955200112,86.1051592331194,86.4634339383706,86.6443436833967,85.5154368345798,81.5293180244785,81.5305646046828,81.2403988309223,80.0990747241132,81.0594376245934,88.103916062937,86.5454469268622,85.8256653187583
GUM,Guam,,,,,,,,,,,,,,
GRD,Grenada,119.356536865234,,,107.482993197279,,,100.893388921977,,116.048667439166,,,95.7410562180579,,
GRL,Greenland,,,,,,,,,,,,,,
GRC,Greece,98.1417007446289,95.6695022583008,97.9124374389648,95.4035110473633,95.2432403564453,97.6107788085938,99.0063781738281,98.4479598999023,97.6072235107422,98.3840713500977,98.4192581176758,96.3431167602539,99.3498992919922,99.9148864746094
GIB,Gibraltar,,,,,,,103.488372093023,112.59842519685,,107.494145199063,109.07029478458,111.392405063291,106.040268456376,107.708779443255
GHA,Ghana,,88.0125465221553,91.3232438624479,91.3437701906747,89.6628527134626,94.2659750407999,,89.296060543559,88.8965895894549,93.8322499399433,,,93.4155248289227,
DEU,Germany,101.365608215332,103.57341003418,101.78581237793,101.998260498047,99.4884567260742,102.09285736084,99.6975326538086,97.5730667114258,98.5883712768555,99.6325531005859,98.3834915161133,100.973701477051,97.7584228515625,99.2837371826172
GEO,Georgia,113.613935727464,,107.368613639482,109.622346264334,108.524151763329,107.383646892044,121.236136893712,121.403877598692,102.768999931798,98.4348314849644,94.6302046015445,87.8128400435256,110.788199031264,106.243340748079
GMB,"Gambia, The",61.2166404724121,58.3554535475501,60.3084479371316,61.7280847608368,62.2373909745923,62.8059091331413,64.4080700418729,,69.348040382066,73.6555446516192,76.2766500702158,79.4663175286013,80.3316960766479,80.1995474182267
GAB,Gabon,,,,,,,,,,,,,,
PYF,French Polynesia,,,,,,,,,,,,,,
FRA,France,,,,,,,,,,,,,,
FIN,Finland,98.9924774169922,99.4948883056641,98.8572616577148,99.30322265625,99.212158203125,99.4556198120117,99.4276275634766,99.1299896240234,99.7019500732422,99.4365997314453,99.1813507080078,99.2806777954102,98.3830795288086,98.9240798950195
FJI,Fiji,,95.0035095214844,97.1845169067383,96.4705187983238,96.5739008419083,100.901947021484,99.095547309833,101.193565127141,102.011773446877,104.594161987305,103.161247253418,116.650061536658,116.083625348934,116.716614720691
FRO,Faroe Islands,,,,,,,,,,,,,,
ETH,Ethiopia,56.0288581848145,51.5156232443641,49.7641323239284,,51.1458912223368,51.4317405151101,,,,,62.4525527223727,,60.9011228426355,55.0561499631858
SWZ,Eswatini,83.5403726708074,83.2357247437775,81.9965564244207,83.6134000215897,84.9386195898083,91.6732453667155,98.4798562228546,100.562907735322,100.873541000669,96.5940608705299,,,105.578895575489,93.6081152424768
EST,Estonia,100.988273620605,99.7495727539062,99.6860122680664,96.8842620849609,98.3406295776367,97.0932998657227,97.9379806518555,96.3807678222656,96.5968170166016,97.2760772705078,95.801399230957,98.2262268066406,98.5223922729492,96.8391036987305
ERI,Eritrea,61.5430908203125,61.3236999511719,58.1994781494141,57.436149597168,,61.7682800292969,,68.7705307006836,68.1389999389648,,,,61.2794189453125,
GNQ,Equatorial Guinea,34.757251739502,34.0903396606445,35.7700996398926,,,32.635799407959,,,,,,,,
SLV,El Salvador,98.1733422129198,99.2405633341521,97.4296095090554,95.628810729869,94.686275682627,93.2771649439764,92.5461205681988,91.9080936191349,89.6814972187205,,82.4190963046398,83.7617194410048,79.718625498008,80.8345580048987
EGY,"Egypt, Arab Rep.",87.1328700466403,,,88.7850322652534,,,84.3103280366888,83.7661313498518,86.5582045319816,88.7223371866174,91.826074813289,92.4316669556289,,93.8413993972316
ECU,Ecuador,101.974669883189,105.231643370424,105.295964770716,104.186845226329,105.808300792553,99.2807515708072,96.7253615891476,98.9387232519122,98.3765226751647,95.7716032468046,95.3761817748471,93.9406845877367,99.4666279134484,100.199679503356
DOM,Dominican Republic,92.850156394869,93.0006210358063,93.4557237618524,94.1747029906818,95.285724455654,99.6948936712084,99.4305035574374,96.0952302496087,93.7769275037718,93.9661654135338,97.0056636814455,87.7265195687739,89.488625928161,91.6880720478921
DMA,Dominica,90.1060070671378,94.6864111498258,97.7040816326531,98.001823425293,96.0108795166016,97.7272727272727,101.581395348837,107.604166666667,102.043010752688,93.7086092715232,,98.3534622192383,96.6589889526367,100.958076477051
DJI,Djibouti,,,,,,,,,,,,,,
DNK,Denmark,99.3064880371094,101.048439025879,99.650032043457,99.0106735229492,100.149047851562,99.5803298950195,101.488136291504,101.684516906738,100.413879394531,100.630348205566,99.7000274658203,99.6760330200195,99.8858795166016,99.2550430297852
CZE,Czechia,102.098907470703,100.544471740723,99.4495391845703,98.722412109375,99.3122482299805,97.0245971679688,97.6774368286133,97.2427291870117,93.6948089599609,95.833740234375,96.695198059082,101.116600036621,103.109962463379,98.7293701171875
